"","size","size","dist","test","p.value","z","type"
"37567",500,500,"Uniform","sf.test",0.505555552858709,0.44,"SB"
"37568",500,500,"t","jarque.test",0.743893708895671,0.84,"SB"
"37569",500,500,"Log-normal","shapiro.test",0.519127721479457,0.9,"SB"
"37570",500,500,"Gamma","ad.test",0.74344059234928,0.41,"SB"
"37571",500,500,"Uniform","energy.test",0.828282828282828,0.41,"SB"
"37572",500,500,"t","cvm.test",0.754257447988295,0.41,"SB"
"37573",500,500,"Log-normal","lillie.test",0.827915458034914,0.41,"SB"
"37574",500,500,"Gamma","pearson.test",0.657643949114433,0.36,"SB"
"37575",500,500,"Uniform","sf.test",0.672118346281719,0.9,"SB"
"37576",500,500,"t","jarque.test",0.997111678761806,0.91,"SB"
"37577",500,500,"Log-normal","shapiro.test",0.402372009887743,0.92,"SB"
"37578",500,500,"Gamma","ad.test",0.5773788267715,0.6,"SB"
"37579",500,500,"Uniform","energy.test",0.676767676767677,0.62,"SB"
"37580",500,500,"t","cvm.test",0.71497081650529,0.55,"SB"
"37581",500,500,"Log-normal","lillie.test",0.854186728307905,0.6,"SB"
"37582",500,500,"Gamma","pearson.test",0.882787934091044,1.06,"SB"
"37583",500,500,"Uniform","sf.test",0.56473099197285,0.85,"SB"
"37584",500,500,"t","jarque.test",0.924210238186742,0.58,"SB"
"37585",500,500,"Log-normal","shapiro.test",0.855981942840893,0.79,"SB"
"37586",500,500,"Gamma","ad.test",0.844150031982357,0.68,"SB"
"37587",500,500,"Uniform","energy.test",0.909090909090909,0.76,"SB"
"37588",500,500,"t","cvm.test",0.877266315112707,0.75,"SB"
"37589",500,500,"Log-normal","lillie.test",0.953475770411494,0.75,"SB"
"37590",500,500,"Gamma","pearson.test",0.533126274001796,0.7,"SB"
"37591",500,500,"Uniform","sf.test",0.909734904068705,0.91,"SB"
"37592",500,500,"t","jarque.test",0.988789639656903,0.89,"SB"
"37593",500,500,"Log-normal","shapiro.test",0.435572359520506,0.73,"SB"
"37594",500,500,"Gamma","ad.test",0.74247647267658,0.71,"SB"
"37595",500,500,"Uniform","energy.test",0.828282828282828,0.79,"SB"
"37596",500,500,"t","cvm.test",0.827706541691292,0.71,"SB"
"37597",500,500,"Log-normal","lillie.test",0.889990415792442,0.69,"SB"
"37598",500,500,"Gamma","pearson.test",0.620515679913492,0.65,"SB"
"37599",500,500,"Uniform","sf.test",0.606100093565754,0.78,"SB"
"37600",500,500,"t","jarque.test",0.942825386920101,0.72,"SB"
"37601",500,500,"Log-normal","shapiro.test",0.729284656578028,0.9,"SU"
"37602",500,500,"Gamma","ad.test",0.898121601875855,0.32,"SU"
"37603",500,500,"Uniform","energy.test",0.878787878787879,0.9,"SU"
"37604",500,500,"t","cvm.test",0.889553905393418,0.32,"SU"
"37605",500,500,"Log-normal","lillie.test",0.85968052690105,0.32,"SU"
"37606",500,500,"Gamma","pearson.test",0.935912589563465,0.62,"SU"
"37607",500,500,"Uniform","sf.test",0.366215575057288,0.97,"SU"
"37608",500,500,"t","jarque.test",0.995329886732813,0.98,"SU"
"37609",500,500,"Log-normal","shapiro.test",0.966430414509696,0.71,"SU"
"37610",500,500,"Gamma","ad.test",0.931351034882337,0.55,"SU"
"37611",500,500,"Uniform","energy.test",0.95959595959596,0.45,"SU"
"37612",500,500,"t","cvm.test",0.893131032196194,0.55,"SU"
"37613",500,500,"Log-normal","lillie.test",0.857189604326806,0.39,"SU"
"37614",500,500,"Gamma","pearson.test",0.882787934091044,0.63,"SU"
"37615",500,500,"Uniform","sf.test",0.906777917681032,0.39,"SU"
"37616",500,500,"t","jarque.test",0.99452102756623,0.4,"SU"
"37617",500,500,"Log-normal","shapiro.test",0.765584427516189,0.97,"SU"
"37618",500,500,"Gamma","ad.test",0.33769262087832,0.98,"SU"
"37619",500,500,"Uniform","energy.test",0.333333333333333,0.97,"SU"
"37620",500,500,"t","cvm.test",0.252795997523924,0.99,"SU"
"37621",500,500,"Log-normal","lillie.test",0.428191642406071,0.31,"SU"
"37622",500,500,"Gamma","pearson.test",0.373972666812973,0.31,"SU"
"37623",500,500,"Uniform","sf.test",0.726766190274174,0.92,"SU"
"37624",500,500,"t","jarque.test",0.997444362750452,0.97,"SU"
"37625",500,500,"Log-normal","shapiro.test",0.0927978844197603,0.57,"SU"
"37626",500,500,"Gamma","ad.test",0.69058736262151,0.51,"SU"
"37627",500,500,"Uniform","energy.test",0.737373737373737,0.88,"SU"
"37628",500,500,"t","cvm.test",0.843451025934775,0.54,"SU"
"37629",500,500,"Log-normal","lillie.test",0.920174289205927,0.55,"SU"
"37630",500,500,"Gamma","pearson.test",0.938589287058211,0.89,"SU"
"37631",500,500,"Uniform","sf.test",0.0473989419762543,0.57,"SU"
"37632",500,500,"t","jarque.test",0.460574313570008,0.39,"SU"
"37633",500,500,"Log-normal","shapiro.test",0.756295779263851,0.83,"SU"
"37634",500,500,"Gamma","ad.test",0.550587694474099,0.83,"SU"
"37635",500,500,"Uniform","energy.test",0.616161616161616,0.84,"SU"
"37636",500,500,"t","cvm.test",0.388980986792763,0.84,"SU"
"37637",500,500,"Log-normal","lillie.test",0.341744408205916,0.86,"SU"
"37638",500,500,"Gamma","pearson.test",0.496149063880693,0.44,"SU"
"37639",500,500,"Uniform","sf.test",0.793930276964794,0.83,"SU"
"37640",500,500,"t","jarque.test",0.994123203785097,0.84,"SU"
"37641",500,500,"Log-normal","shapiro.test",0.758099840217222,0.82,"SU"
"37642",500,500,"Gamma","ad.test",0.660755097057568,0.6,"SU"
"37643",500,500,"Uniform","energy.test",0.696969696969697,0.83,"SU"
"37644",500,500,"t","cvm.test",0.639127332220743,0.82,"SU"
"37645",500,500,"Log-normal","lillie.test",0.825324485426348,0.93,"SU"
"37646",500,500,"Gamma","pearson.test",0.614284296302317,0.32,"SU"
"37647",500,500,"Uniform","sf.test",0.824007896483604,0.6,"SU"
"37648",500,500,"t","jarque.test",0.977233561627552,0.93,"SU"
"37649",500,500,"Log-normal","shapiro.test",0.982531640163826,0.65,"SU"
"37650",500,500,"Gamma","ad.test",0.972619814549682,0.59,"SU"
"37651",500,500,"Uniform","energy.test",1,0.64,"SU"
"37652",500,500,"t","cvm.test",0.965115060634469,0.59,"SU"
"37653",500,500,"Log-normal","lillie.test",0.961494356486297,0.56,"SU"
"37654",500,500,"Gamma","pearson.test",0.9927939814337,0.6,"SU"
"37655",500,500,"Uniform","sf.test",0.958813318158866,0.7,"SU"
"37656",500,500,"t","jarque.test",0.995769410180118,0.64,"SU"
"37657",500,500,"Log-normal","shapiro.test",0.242283600491861,0.84,"SU"
"37658",500,500,"Gamma","ad.test",0.654537163950641,0.76,"SU"
"37659",500,500,"Uniform","energy.test",0.747474747474747,0.76,"SU"
"37660",500,500,"t","cvm.test",0.79145391932795,0.76,"SU"
"37661",500,500,"Log-normal","lillie.test",0.874135595873728,0.76,"SU"
"37662",500,500,"Gamma","pearson.test",0.89789204820113,0.74,"SU"
"37663",500,500,"Uniform","sf.test",0.137353902208828,0.84,"SU"
"37664",500,500,"t","jarque.test",0.705206732767997,0.85,"SU"
"37665",500,500,"Log-normal","shapiro.test",0.83339043389103,0.8,"SU"
"37666",500,500,"Gamma","ad.test",0.870104437142512,0.88,"SU"
"37667",500,500,"Uniform","energy.test",0.919191919191919,0.87,"SU"
"37668",500,500,"t","cvm.test",0.914083397853424,0.88,"SU"
"37669",500,500,"Log-normal","lillie.test",0.868745312911528,0.27,"SU"
"37670",500,500,"Gamma","pearson.test",0.805837138710739,0.54,"SU"
"37671",500,500,"Uniform","sf.test",0.545056551731906,0.27,"SU"
"37672",500,500,"t","jarque.test",0.878973736788014,0.27,"SU"
"37673",500,500,"Log-normal","shapiro.test",0.898694958088333,0.73,"SU"
"37674",500,500,"Gamma","ad.test",0.987656737831012,0.64,"SU"
"37675",500,500,"Uniform","energy.test",1,0.4,"SU"
"37676",500,500,"t","cvm.test",0.996135700458267,0.64,"SU"
"37677",500,500,"Log-normal","lillie.test",0.995634836024613,0.64,"SU"
"37678",500,500,"Gamma","pearson.test",0.985375199527136,0.7,"SU"
"37679",500,500,"Uniform","sf.test",0.950752716659517,0.6,"SU"
"37680",500,500,"t","jarque.test",0.991256469082878,0.35,"SU"
"37681",500,500,"Log-normal","shapiro.test",0.367541149605196,0.36,"SU"
"37682",500,500,"Gamma","ad.test",0.838663740932899,0.36,"SU"
"37683",500,500,"Uniform","energy.test",0.848484848484849,0.63,"SU"
"37684",500,500,"t","cvm.test",0.866424070912719,0.36,"SU"
"37685",500,500,"Log-normal","lillie.test",0.916544176355303,0.36,"SU"
"37686",500,500,"Gamma","pearson.test",0.935912589563465,0.54,"SU"
"37687",500,500,"Uniform","sf.test",0.272923293945014,0.78,"SU"
"37688",500,500,"t","jarque.test",0.905483618620952,0.82,"SU"
"37689",500,500,"Log-normal","shapiro.test",0.797436356008681,0.79,"SU"
"37690",500,500,"Gamma","ad.test",0.936179341932641,0.73,"SU"
"37691",500,500,"Uniform","energy.test",0.96969696969697,0.45,"SU"
"37692",500,500,"t","cvm.test",0.979080591316238,0.73,"SU"
"37693",500,500,"Log-normal","lillie.test",0.988248269233602,0.73,"SU"
"37694",500,500,"Gamma","pearson.test",0.993331327912818,0.75,"SU"
"37695",500,500,"Uniform","sf.test",0.816059654220468,0.79,"SU"
"37696",500,500,"t","jarque.test",0.997556277219242,0.85,"SU"
"37697",500,500,"Log-normal","shapiro.test",0.0921190087665246,0.6,"SU"
"37698",500,500,"Gamma","ad.test",0.691611304213811,0.46,"SU"
"37699",500,500,"Uniform","energy.test",0.838383838383838,0.67,"SU"
"37700",500,500,"t","cvm.test",0.725666055468598,0.34,"SU"
"37701",500,500,"Log-normal","lillie.test",0.731473224309994,0.3,"SU"
"37702",500,500,"Gamma","pearson.test",0.844507862449938,0.7,"SU"
"37703",500,500,"Uniform","sf.test",0.0594727911719387,0.59,"SU"
"37704",500,500,"t","jarque.test",0.796832949259062,0.56,"SU"
"37705",500,500,"Log-normal","shapiro.test",0.608080504828036,0.61,"SU"
"37706",500,500,"Gamma","ad.test",0.9050901330953,0.61,"SU"
"37707",500,500,"Uniform","energy.test",0.939393939393939,0.39,"SU"
"37708",500,500,"t","cvm.test",0.966328379075667,0.4,"SU"
"37709",500,500,"Log-normal","lillie.test",0.919735158362286,0.4,"SU"
"37710",500,500,"Gamma","pearson.test",0.96686337690151,0.44,"SU"
"37711",500,500,"Uniform","sf.test",0.777832826241395,0.63,"SU"
"37712",500,500,"t","jarque.test",0.675091812083213,0.89,"SU"
"37713",500,500,"Log-normal","shapiro.test",0.973620680423776,0.68,"SU"
"37714",500,500,"Gamma","ad.test",0.828504308502939,0.68,"SU"
"37715",500,500,"Uniform","energy.test",0.898989898989899,0.81,"SU"
"37716",500,500,"t","cvm.test",0.827322031707995,0.81,"SU"
"37717",500,500,"Log-normal","lillie.test",0.961162401394124,0.8,"SU"
"37718",500,500,"Gamma","pearson.test",0.717778260688163,0.56,"SU"
"37719",500,500,"Uniform","sf.test",0.970220022636544,0.67,"SU"
"37720",500,500,"t","jarque.test",0.99833343165281,0.71,"SU"
"37721",500,500,"Log-normal","shapiro.test",0.65681765380772,0.45,"SU"
"37722",500,500,"Gamma","ad.test",0.98080866226443,0.77,"SU"
"37723",500,500,"Uniform","energy.test",1,0.43,"SU"
"37724",500,500,"t","cvm.test",0.991235441166742,0.8,"SU"
"37725",500,500,"Log-normal","lillie.test",0.939949979283921,0.64,"SU"
"37726",500,500,"Gamma","pearson.test",0.924455265639429,0.79,"SU"
"37727",500,500,"Uniform","sf.test",0.841713790408401,0.45,"SU"
"37728",500,500,"t","jarque.test",0.947014105929781,0.64,"SU"
"37729",500,500,"Log-normal","shapiro.test",0.158247761692051,0.39,"SU"
"37730",500,500,"Gamma","ad.test",0.571631816564808,0.46,"SU"
"37731",500,500,"Uniform","energy.test",0.686868686868687,0.46,"SU"
"37732",500,500,"t","cvm.test",0.916271148525759,0.46,"SU"
"37733",500,500,"Log-normal","lillie.test",0.828164473142628,0.89,"SU"
"37734",500,500,"Gamma","pearson.test",0.844507862449938,0.58,"SU"
"37735",500,500,"Uniform","sf.test",0.118810645343228,0.39,"SU"
"37736",500,500,"t","jarque.test",0.867498817501266,0.39,"SU"
"37737",500,500,"Log-normal","shapiro.test",0.134742350129031,0.28,"SU"
"37738",500,500,"Gamma","ad.test",0.834066877505606,0.28,"SU"
"37739",500,500,"Uniform","energy.test",0.909090909090909,0.28,"SU"
"37740",500,500,"t","cvm.test",0.869141004445109,0.86,"SU"
"37741",500,500,"Log-normal","lillie.test",0.86638882157193,0.28,"SU"
"37742",500,500,"Gamma","pearson.test",0.901479205889087,0.34,"SU"
"37743",500,500,"Uniform","sf.test",0.0917843595106441,0.27,"SU"
"37744",500,500,"t","jarque.test",0.615605007812861,0.38,"SU"
"37745",500,500,"Log-normal","shapiro.test",0.993541941990337,0.44,"SU"
"37746",500,500,"Gamma","ad.test",0.928543620434224,0.44,"SU"
"37747",500,500,"Uniform","energy.test",0.95959595959596,0.56,"SU"
"37748",500,500,"t","cvm.test",0.893488900251808,0.44,"SU"
"37749",500,500,"Log-normal","lillie.test",0.955323433600155,0.42,"SU"
"37750",500,500,"Gamma","pearson.test",0.514565436189188,0.36,"SU"
"37751",500,500,"Uniform","sf.test",0.979300475386153,0.43,"SU"
"37752",500,500,"t","jarque.test",0.99252536189103,0.43,"SU"
"37753",500,500,"Log-normal","shapiro.test",0.922677473459942,0.59,"SU"
"37754",500,500,"Gamma","ad.test",0.886905066249692,0.56,"SU"
"37755",500,500,"Uniform","energy.test",0.878787878787879,0.61,"SU"
"37756",500,500,"t","cvm.test",0.841170094995633,0.56,"SU"
"37757",500,500,"Log-normal","lillie.test",0.876553222212117,0.49,"SU"
"37758",500,500,"Gamma","pearson.test",0.669881086782901,0.26,"SU"
"37759",500,500,"Uniform","sf.test",0.691416489203293,1.11,"SU"
"37760",500,500,"t","jarque.test",0.997039908143611,1.15,"SU"
"37761",500,500,"Log-normal","shapiro.test",0.163207542373034,0.83,"SU"
"37762",500,500,"Gamma","ad.test",0.588767219608869,0.7,"SU"
"37763",500,500,"Uniform","energy.test",0.696969696969697,0.72,"SU"
"37764",500,500,"t","cvm.test",0.662938244359925,0.7,"SU"
"37765",500,500,"Log-normal","lillie.test",0.746997001173018,0.7,"SU"
"37766",500,500,"Gamma","pearson.test",0.862237983428388,0.63,"SU"
"37767",500,500,"Uniform","sf.test",0.104987870588649,0.83,"SU"
"37768",500,500,"t","jarque.test",0.879701589672841,0.84,"SU"
"37769",500,500,"Log-normal","shapiro.test",0.783249654230982,0.33,"SU"
"37770",500,500,"Gamma","ad.test",0.952451840719522,0.32,"SU"
"37771",500,500,"Uniform","energy.test",0.98989898989899,0.55,"SU"
"37772",500,500,"t","cvm.test",0.941913057577844,0.32,"SU"
"37773",500,500,"Log-normal","lillie.test",0.964490180488404,0.55,"SU"
"37774",500,500,"Gamma","pearson.test",0.740910743165884,0.34,"SU"
"37775",500,500,"Uniform","sf.test",0.706703620276795,0.33,"SU"
"37776",500,500,"t","jarque.test",0.982271992334699,0.88,"SU"
"37777",500,500,"Log-normal","shapiro.test",0.363109907093288,0.53,"SU"
"37778",500,500,"Gamma","ad.test",0.609828379721177,0.56,"SU"
"37779",500,500,"Uniform","energy.test",0.717171717171717,0.55,"SU"
"37780",500,500,"t","cvm.test",0.855642057929265,0.57,"SU"
"37781",500,500,"Log-normal","lillie.test",0.81532379499454,0.56,"SU"
"37782",500,500,"Gamma","pearson.test",0.866493622179062,0.52,"SU"
"37783",500,500,"Uniform","sf.test",0.447083891566567,0.53,"SU"
"37784",500,500,"t","jarque.test",0.901130132361793,0.77,"SU"
"37785",500,500,"Log-normal","shapiro.test",0.995427311336678,0.46,"SU"
"37786",500,500,"Gamma","ad.test",0.989385075782753,0.89,"SU"
"37787",500,500,"Uniform","energy.test",1,0.88,"SU"
"37788",500,500,"t","cvm.test",0.995128150481067,0.91,"SU"
"37789",500,500,"Log-normal","lillie.test",0.983497342800702,0.89,"SU"
"37790",500,500,"Gamma","pearson.test",0.996885506281427,0.55,"SU"
"37791",500,500,"Uniform","sf.test",0.919373372257158,0.53,"SU"
"37792",500,500,"t","jarque.test",0.949173919887453,0.53,"SU"
"37793",500,500,"Log-normal","shapiro.test",0.735262050942624,0.52,"SU"
"37794",500,500,"Gamma","ad.test",0.951133370789767,0.52,"SU"
"37795",500,500,"Uniform","energy.test",0.96969696969697,0.28,"SU"
"37796",500,500,"t","cvm.test",0.932343177650094,0.52,"SU"
"37797",500,500,"Log-normal","lillie.test",0.95758987805294,0.53,"SU"
"37798",500,500,"Gamma","pearson.test",0.935912589563465,0.38,"SU"
"37799",500,500,"Uniform","sf.test",0.798701679946246,0.28,"SU"
"37800",500,500,"t","jarque.test",0.955592914816698,0.4,"SU"
"37801",500,500,"Log-normal","shapiro.test",0.0476213341548239,0.29,"SU"
"37802",500,500,"Gamma","ad.test",0.170824640372343,0.8,"SU"
"37803",500,500,"Uniform","energy.test",0.222222222222222,0.81,"SU"
"37804",500,500,"t","cvm.test",0.503804195872519,0.8,"SU"
"37805",500,500,"Log-normal","lillie.test",0.739404355395004,0.81,"SU"
"37806",500,500,"Gamma","pearson.test",0.436241685801618,0.68,"SU"
"37807",500,500,"Uniform","sf.test",0.0183685488429466,0.29,"SU"
"37808",500,500,"t","jarque.test",0.980982782895625,0.28,"SU"
"37809",500,500,"Log-normal","shapiro.test",0.0653395478217171,0.37,"SU"
"37810",500,500,"Gamma","ad.test",0.575053877095153,0.38,"SU"
"37811",500,500,"Uniform","energy.test",0.747474747474747,0.38,"SU"
"37812",500,500,"t","cvm.test",0.88893770961123,0.38,"SU"
"37813",500,500,"Log-normal","lillie.test",0.908249258544312,0.34,"SU"
"37814",500,500,"Gamma","pearson.test",0.882787934091044,0.36,"SU"
"37815",500,500,"Uniform","sf.test",0.0379308413010488,0.37,"SU"
"37816",500,500,"t","jarque.test",0.240064146025142,0.84,"SU"
"37817",500,500,"Log-normal","shapiro.test",0.705281735655616,0.72,"SU"
"37818",500,500,"Gamma","ad.test",0.848671958477504,0.7,"SU"
"37819",500,500,"Uniform","energy.test",0.878787878787879,0.71,"SU"
"37820",500,500,"t","cvm.test",0.84404639873039,0.51,"SU"
"37821",500,500,"Log-normal","lillie.test",0.825223402023794,0.49,"SU"
"37822",500,500,"Gamma","pearson.test",0.800722752047157,0.76,"SU"
"37823",500,500,"Uniform","sf.test",0.802903555393455,0.72,"SU"
"37824",500,500,"t","jarque.test",0.994030138484362,0.68,"SU"
"37825",500,500,"Log-normal","shapiro.test",0.658712347034649,0.99,"SU"
"37826",500,500,"Gamma","ad.test",0.916903383710674,0.37,"SU"
"37827",500,500,"Uniform","energy.test",0.97979797979798,1.01,"SU"
"37828",500,500,"t","cvm.test",0.984587871907309,0.37,"SU"
"37829",500,500,"Log-normal","lillie.test",0.978394070580762,0.43,"SU"
"37830",500,500,"Gamma","pearson.test",0.973293063674248,0.28,"SU"
"37831",500,500,"Uniform","sf.test",0.487839424792016,0.68,"SU"
"37832",500,500,"t","jarque.test",0.820175534271384,0.68,"SU"
"37833",500,500,"Log-normal","shapiro.test",0.641242267119665,0.92,"SU"
"37834",500,500,"Gamma","ad.test",0.635754715243653,0.79,"SU"
"37835",500,500,"Uniform","energy.test",0.787878787878788,0.79,"SU"
"37836",500,500,"t","cvm.test",0.878691724076912,0.79,"SU"
"37837",500,500,"Log-normal","lillie.test",0.941755580423894,0.79,"SU"
"37838",500,500,"Gamma","pearson.test",0.705988320340512,1.24,"SU"
"37839",500,500,"Uniform","sf.test",0.43513783785084,0.92,"SU"
"37840",500,500,"t","jarque.test",0.991639393528794,0.93,"SU"
"37841",500,500,"Log-normal","shapiro.test",0.92064358681643,0.52,"SU"
"37842",500,500,"Gamma","ad.test",0.97283939251508,0.53,"SU"
"37843",500,500,"Uniform","energy.test",0.98989898989899,0.51,"SU"
"37844",500,500,"t","cvm.test",0.978333271558225,0.53,"SU"
"37845",500,500,"Log-normal","lillie.test",0.96935809730294,0.54,"SU"
"37846",500,500,"Gamma","pearson.test",0.946176051436099,0.62,"SU"
"37847",500,500,"Uniform","sf.test",0.742361017784564,0.52,"SU"
"37848",500,500,"t","jarque.test",0.870815098974069,0.52,"SU"
"37849",500,500,"Log-normal","shapiro.test",0.831482516763003,0.34,"SU"
"37850",500,500,"Gamma","ad.test",0.924852049305099,0.89,"SU"
"37851",500,500,"Uniform","energy.test",0.96969696969697,0.89,"SU"
"37852",500,500,"t","cvm.test",0.925570434453292,0.89,"SU"
"37853",500,500,"Log-normal","lillie.test",0.960780781809106,0.38,"SU"
"37854",500,500,"Gamma","pearson.test",0.935912589563465,0.34,"SU"
"37855",500,500,"Uniform","sf.test",0.591913344525296,0.34,"SU"
"37856",500,500,"t","jarque.test",0.873273711482008,0.34,"SU"
"37857",500,500,"Log-normal","shapiro.test",0.399427163001766,0.98,"SU"
"37858",500,500,"Gamma","ad.test",0.170283137167575,1.04,"SU"
"37859",500,500,"Uniform","energy.test",0.262626262626263,1.04,"SU"
"37860",500,500,"t","cvm.test",0.254523618699458,1.1,"SU"
"37861",500,500,"Log-normal","lillie.test",0.607119735068077,1.13,"SU"
"37862",500,500,"Gamma","pearson.test",0.0406495470578492,0.64,"SU"
"37863",500,500,"Uniform","sf.test",0.397263641468374,0.98,"SU"
"37864",500,500,"t","jarque.test",0.998144698814868,0.98,"SU"
"37865",500,500,"Log-normal","shapiro.test",0.88163317396787,0.65,"SU"
"37866",500,500,"Gamma","ad.test",0.853334094499659,0.65,"SU"
"37867",500,500,"Uniform","energy.test",0.898989898989899,0.61,"SU"
"37868",500,500,"t","cvm.test",0.845247630307622,0.57,"SU"
"37869",500,500,"Log-normal","lillie.test",0.812483220341453,0.66,"SU"
"37870",500,500,"Gamma","pearson.test",0.938589287058211,0.41,"SU"
"37871",500,500,"Uniform","sf.test",0.938170394143048,0.65,"SU"
"37872",500,500,"t","jarque.test",0.887325167609572,0.73,"SU"
"37873",500,500,"Log-normal","shapiro.test",0.463709821839218,0.34,"SU"
"37874",500,500,"Gamma","ad.test",0.353368497356247,0.72,"SU"
"37875",500,500,"Uniform","energy.test",0.424242424242424,0.4,"SU"
"37876",500,500,"t","cvm.test",0.438175634998913,0.73,"SU"
"37877",500,500,"Log-normal","lillie.test",0.622074868703911,0.74,"SU"
"37878",500,500,"Gamma","pearson.test",0.336833766243463,1.16,"SU"
"37879",500,500,"Uniform","sf.test",0.463349259680522,0.34,"SU"
"37880",500,500,"t","jarque.test",0.964475802875187,0.73,"SU"
"37881",500,500,"Log-normal","shapiro.test",0.837581439968203,0.94,"SU"
"37882",500,500,"Gamma","ad.test",0.673277181694893,0.8,"SU"
"37883",500,500,"Uniform","energy.test",0.727272727272727,0.27,"SU"
"37884",500,500,"t","cvm.test",0.653068949674668,0.66,"SU"
"37885",500,500,"Log-normal","lillie.test",0.718266913253992,0.27,"SU"
"37886",500,500,"Gamma","pearson.test",0.901479205889087,0.95,"SU"
"37887",500,500,"Uniform","sf.test",0.806632974013092,0.94,"SU"
"37888",500,500,"t","jarque.test",0.978040982358713,0.94,"SU"
"37889",500,500,"Log-normal","shapiro.test",0.660155944808461,0.74,"SU"
"37890",500,500,"Gamma","ad.test",0.747448314966214,0.7,"SU"
"37891",500,500,"Uniform","energy.test",0.777777777777778,0.63,"SU"
"37892",500,500,"t","cvm.test",0.829371849009114,0.63,"SU"
"37893",500,500,"Log-normal","lillie.test",0.792177256495545,0.63,"SU"
"37894",500,500,"Gamma","pearson.test",0.943720489732094,0.59,"SU"
"37895",500,500,"Uniform","sf.test",0.748099151246764,0.7,"SU"
"37896",500,500,"t","jarque.test",0.997872105860705,0.75,"SU"
"37897",500,500,"Log-normal","shapiro.test",0.622882578956213,0.27,"SU"
"37898",500,500,"Gamma","ad.test",0.850350554629746,0.72,"SU"
"37899",500,500,"Uniform","energy.test",0.878787878787879,0.3,"SU"
"37900",500,500,"t","cvm.test",0.911099582758822,0.3,"SU"
"37901",500,500,"Log-normal","lillie.test",0.840034632726772,0.3,"SU"
"37902",500,500,"Gamma","pearson.test",0.904990314709482,0.72,"SU"
"37903",500,500,"Uniform","sf.test",0.493082363405737,0.27,"SU"
"37904",500,500,"t","jarque.test",0.942004069573097,0.27,"SU"
"37905",500,500,"Log-normal","shapiro.test",0.769876690899677,0.82,"SU"
"37906",500,500,"Gamma","ad.test",0.930194770353882,0.82,"SU"
"37907",500,500,"Uniform","energy.test",0.97979797979798,0.8,"SU"
"37908",500,500,"t","cvm.test",0.942266611747064,0.81,"SU"
"37909",500,500,"Log-normal","lillie.test",0.980012049420848,0.97,"SU"
"37910",500,500,"Gamma","pearson.test",0.996589840218722,0.55,"SU"
"37911",500,500,"Uniform","sf.test",0.571213596323405,0.82,"SU"
"37912",500,500,"t","jarque.test",0.858447896129674,0.35,"SU"
"37913",500,500,"Log-normal","shapiro.test",0.966435977089582,0.79,"SU"
"37914",500,500,"Gamma","ad.test",0.997568031637293,0.79,"SU"
"37915",500,500,"Uniform","energy.test",1,0.44,"SU"
"37916",500,500,"t","cvm.test",0.998281281569166,0.6,"SU"
"37917",500,500,"Log-normal","lillie.test",1,0.62,"SU"
"37918",500,500,"Gamma","pearson.test",0.998860371822869,0.49,"SU"
"37919",500,500,"Uniform","sf.test",0.993398374502974,0.79,"SU"
"37920",500,500,"t","jarque.test",0.993370801490542,0.53,"SU"
"37921",500,500,"Log-normal","shapiro.test",0.837541725970314,0.69,"SU"
"37922",500,500,"Gamma","ad.test",0.968429792961216,0.66,"SU"
"37923",500,500,"Uniform","energy.test",0.98989898989899,0.66,"SU"
"37924",500,500,"t","cvm.test",0.954818634075246,0.66,"SU"
"37925",500,500,"Log-normal","lillie.test",0.918593135170366,0.65,"SU"
"37926",500,500,"Gamma","pearson.test",0.935912589563465,0.64,"SU"
"37927",500,500,"Uniform","sf.test",0.919602202181227,0.69,"SU"
"37928",500,500,"t","jarque.test",0.98734258404246,0.87,"SU"
"37929",500,500,"Log-normal","shapiro.test",0.977111002127059,0.81,"SU"
"37930",500,500,"Gamma","ad.test",0.929268908849941,0.79,"SU"
"37931",500,500,"Uniform","energy.test",0.919191919191919,0.78,"SU"
"37932",500,500,"t","cvm.test",0.8652053971405,0.78,"SU"
"37933",500,500,"Log-normal","lillie.test",0.731103058445842,0.28,"SU"
"37934",500,500,"Gamma","pearson.test",0.465870985264786,0.57,"SU"
"37935",500,500,"Uniform","sf.test",0.99065724902893,0.81,"SU"
"37936",500,500,"t","jarque.test",0.889747563670225,0.82,"SU"
"37937",500,500,"Log-normal","shapiro.test",0.622202704726833,0.79,"SU"
"37938",500,500,"Gamma","ad.test",0.977643995893642,0.7,"SU"
"37939",500,500,"Uniform","energy.test",1,0.4,"SU"
"37940",500,500,"t","cvm.test",0.986244399757086,0.41,"SU"
"37941",500,500,"Log-normal","lillie.test",0.994258963803917,0.8,"SU"
"37942",500,500,"Gamma","pearson.test",0.943720489732094,0.33,"SU"
"37943",500,500,"Uniform","sf.test",0.536379714318329,0.42,"SU"
"37944",500,500,"t","jarque.test",0.997082512722708,0.33,"SU"
"37945",500,500,"Log-normal","shapiro.test",0.891700001315484,0.79,"SU"
"37946",500,500,"Gamma","ad.test",0.97943638808984,0.77,"SU"
"37947",500,500,"Uniform","energy.test",1,0.42,"SU"
"37948",500,500,"t","cvm.test",0.980618737048322,0.44,"SU"
"37949",500,500,"Log-normal","lillie.test",0.965447197522423,0.79,"SU"
"37950",500,500,"Gamma","pearson.test",0.981176725814949,0.69,"SU"
"37951",500,500,"Uniform","sf.test",0.660974113354946,0.61,"SU"
"37952",500,500,"t","jarque.test",0.995347334800735,0.61,"SU"
